step,tokens_seen,cumulative_flops,train_loss,eval_loss
50,6553600,3.718804e+14,10.860131,10.473434
100,13107200,7.437608e+14,10.354050,9.840903
150,19660800,1.115641e+15,9.849215,9.383971
200,26214400,1.487522e+15,9.362167,8.874366
250,32768000,1.859402e+15,8.847914,8.351959
300,39321600,2.231282e+15,8.346665,7.928172
350,45875200,2.603163e+15,7.973949,7.728640
400,52428800,2.975043e+15,7.758155,7.645539
450,58982400,3.346924e+15,7.644833,7.590200
500,65536000,3.718804e+15,7.567042,7.542812
550,72089600,4.090685e+15,7.503809,7.499693
600,78643200,4.462565e+15,7.457620,7.454527
650,85196800,4.834445e+15,7.412410,7.413817
700,91750400,5.206326e+15,7.375489,7.377945
750,98304000,5.578206e+15,7.337172,7.341486
800,104857600,5.950087e+15,7.299981,7.309501
850,111411200,6.321967e+15,7.269866,7.279609
900,117964800,6.693847e+15,7.235562,7.248195
950,124518400,7.065728e+15,7.206576,7.220122
1000,131072000,7.437608e+15,7.187138,7.195228
1050,137625600,7.809489e+15,7.145712,7.165494
1100,144179200,8.181369e+15,7.122587,7.140039
1150,150732800,8.553250e+15,7.094676,7.115862
1200,157286400,8.925130e+15,7.069638,7.093417
1250,163840000,9.297010e+15,7.047162,7.067539
1300,170393600,9.668891e+15,7.024173,7.046284
1350,176947200,1.004077e+16,6.997867,7.024325
1400,183500800,1.041265e+16,6.980883,7.003574
1450,190054400,1.078453e+16,6.960063,6.981753
1500,196608000,1.115641e+16,6.943715,6.961746
1550,203161600,1.152829e+16,6.928980,6.940758
1600,209715200,1.190017e+16,6.900270,6.920893
1650,216268800,1.227205e+16,6.880239,6.905219
1700,222822400,1.264393e+16,6.864637,6.882285
1750,229376000,1.301581e+16,6.839527,6.864518
1800,235929600,1.338769e+16,6.827781,6.847970
1850,242483200,1.375958e+16,6.807912,6.831594
1900,249036800,1.413146e+16,6.787991,6.813538
1950,255590400,1.450334e+16,6.770007,6.797864
2000,262144000,1.487522e+16,6.761349,6.779763
2050,268697600,1.524710e+16,6.746904,6.768459
2100,275251200,1.561898e+16,6.728964,6.751041
2150,281804800,1.599086e+16,6.711685,6.737197
2200,288358400,1.636274e+16,6.693405,6.721140
2250,294912000,1.673462e+16,6.670433,6.705279
2300,301465600,1.710650e+16,6.668785,6.689358
2350,308019200,1.747838e+16,6.647889,6.674061
2400,314572800,1.785026e+16,6.641670,6.658731
2450,321126400,1.822214e+16,6.624038,6.647419
2500,327680000,1.859402e+16,6.615390,6.634354
2550,334233600,1.896590e+16,6.598613,6.623263
2600,340787200,1.933778e+16,6.581782,6.611047
2650,347340800,1.970966e+16,6.567669,6.593352
2700,353894400,2.008154e+16,6.556650,6.583380
2750,360448000,2.045342e+16,6.548639,6.574879
2800,367001600,2.082530e+16,6.542909,6.559449
2850,373555200,2.119718e+16,6.526286,6.548593
2900,380108800,2.156906e+16,6.515789,6.537114
2950,386662400,2.194094e+16,6.500059,6.525957
3000,393216000,2.231282e+16,6.491565,6.515870
3050,399769600,2.268471e+16,6.481571,6.504546
3100,406323200,2.305659e+16,6.477783,6.497948
3150,412876800,2.342847e+16,6.465890,6.485327
3200,419430400,2.380035e+16,6.453007,6.477726
3250,425984000,2.417223e+16,6.445690,6.467388
3300,432537600,2.454411e+16,6.439650,6.457228
3350,439091200,2.491599e+16,6.434662,6.447773
3400,445644800,2.528787e+16,6.420599,6.435081
3450,452198400,2.565975e+16,6.401109,6.429692
3500,458752000,2.603163e+16,6.395847,6.420484
3550,465305600,2.640351e+16,6.384572,6.413696
3600,471859200,2.677539e+16,6.382312,6.403765
3650,478412800,2.714727e+16,6.375517,6.393660
3700,484966400,2.751915e+16,6.360123,6.386654
3750,491520000,2.789103e+16,6.350663,6.378818
3800,498073600,2.826291e+16,6.340120,6.369237
3850,504627200,2.863479e+16,6.332786,6.360116
3900,511180800,2.900667e+16,6.329326,6.356297
3950,517734400,2.937855e+16,6.322621,6.346337
4000,524288000,2.975043e+16,6.316073,6.338815
4050,530841600,3.012231e+16,6.303919,6.328733
4100,537395200,3.049419e+16,6.294903,6.321887
4150,543948800,3.086607e+16,6.287696,6.312972
4200,550502400,3.123795e+16,6.280628,6.306283
4250,557056000,3.160984e+16,6.274314,6.298785
4300,563609600,3.198172e+16,6.275976,6.290349
4350,570163200,3.235360e+16,6.260084,6.280831
4400,576716800,3.272548e+16,6.248925,6.272809
4450,583270400,3.309736e+16,6.243041,6.268354
4500,589824000,3.346924e+16,6.232477,6.260908
4550,596377600,3.384112e+16,6.231347,6.253840
4600,602931200,3.421300e+16,6.223360,6.244657
4650,609484800,3.458488e+16,6.218588,6.239039
4700,616038400,3.495676e+16,6.208874,6.232216
4750,622592000,3.532864e+16,6.203877,6.224169
4800,629145600,3.570052e+16,6.191892,6.217597
4850,635699200,3.607240e+16,6.189102,6.212109
4900,642252800,3.644428e+16,6.177627,6.205505
4950,648806400,3.681616e+16,6.175090,6.199984
5000,655360000,3.718804e+16,6.170821,6.191893
5050,661913600,3.755992e+16,6.159352,6.185222
5100,668467200,3.793180e+16,6.153451,6.176912
5150,675020800,3.830368e+16,6.147779,6.170406
5200,681574400,3.867556e+16,6.138803,6.165228
5250,688128000,3.904744e+16,6.127189,6.155226
5300,694681600,3.941932e+16,6.120850,6.150775
5350,701235200,3.979120e+16,6.121131,6.144512
5400,707788800,4.016308e+16,6.115009,6.136867
5450,714342400,4.053497e+16,6.107254,6.130452
5500,720896000,4.090685e+16,6.093938,6.123467
5550,727449600,4.127873e+16,6.086247,6.117052
5600,734003200,4.165061e+16,6.083239,6.110985
5650,740556800,4.202249e+16,6.084761,6.103344
5700,747110400,4.239437e+16,6.079244,6.099105
5750,753664000,4.276625e+16,6.075218,6.092128
5800,760217600,4.313813e+16,6.067314,6.086055
5850,766771200,4.351001e+16,6.064194,6.080450
5900,773324800,4.388189e+16,6.056557,6.073352
5950,779878400,4.425377e+16,6.051299,6.070242
6000,786432000,4.462565e+16,6.045468,6.062435
6050,792985600,4.499753e+16,6.040622,6.053294
6100,799539200,4.536941e+16,6.019823,6.046433
6150,806092800,4.574129e+16,6.023044,6.040738
6200,812646400,4.611317e+16,6.009853,6.038034
6250,819200000,4.648505e+16,6.003404,6.029611
6300,825753600,4.685693e+16,6.000060,6.024150
6350,832307200,4.722881e+16,6.000816,6.015987
6400,838860800,4.760069e+16,5.993312,6.013151
6450,845414400,4.797257e+16,5.986256,6.005505
6500,851968000,4.834445e+16,5.988872,6.002698
6550,858521600,4.871633e+16,5.976866,5.995545
6600,865075200,4.908821e+16,5.969852,5.988104
6650,871628800,4.946010e+16,5.961510,5.984918
6700,878182400,4.983198e+16,5.957234,5.978418
6750,884736000,5.020386e+16,5.943689,5.971464
6800,891289600,5.057574e+16,5.936410,5.966784
6850,897843200,5.094762e+16,5.934254,5.962178
6900,904396800,5.131950e+16,5.936300,5.953408
6950,910950400,5.169138e+16,5.925723,5.947204
7000,917504000,5.206326e+16,5.917985,5.944375
7050,924057600,5.243514e+16,5.912888,5.936685
7100,930611200,5.280702e+16,5.911325,5.931741
7150,937164800,5.317890e+16,5.909451,5.924451
7200,943718400,5.355078e+16,5.900792,5.916461
7250,950272000,5.392266e+16,5.893415,5.912520
7300,956825600,5.429454e+16,5.893421,5.906939
7350,963379200,5.466642e+16,5.879613,5.899284
7400,969932800,5.503830e+16,5.871774,5.896514
7450,976486400,5.541018e+16,5.865653,5.893004
7500,983040000,5.578206e+16,5.854102,5.887142
7550,989593600,5.615394e+16,5.862640,5.880831
7600,996147200,5.652582e+16,5.851670,5.874619
7650,1002700800,5.689770e+16,5.844075,5.868435
7700,1009254400,5.726958e+16,5.829230,5.864383
7750,1015808000,5.764146e+16,5.826425,5.859733
7800,1022361600,5.801334e+16,5.830919,5.852405
7850,1028915200,5.838523e+16,5.823507,5.850038
7900,1035468800,5.875711e+16,5.818494,5.843051
7950,1042022400,5.912899e+16,5.808002,5.836135
8000,1048576000,5.950087e+16,5.800640,5.828410
8050,1055129600,5.987275e+16,5.802801,5.825194
8100,1061683200,6.024463e+16,5.799193,5.817901
8150,1068236800,6.061651e+16,5.800057,5.811071
8200,1074790400,6.098839e+16,5.788335,5.808891
8250,1081344000,6.136027e+16,5.781262,5.804046
8300,1087897600,6.173215e+16,5.778854,5.796772
8350,1094451200,6.210403e+16,5.770850,5.793454
8400,1101004800,6.247591e+16,5.762394,5.786358
