step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
10600,173670400,3.387183e+16,5.402562,5.380172,5.380172
10700,175308800,3.419138e+16,5.399397,5.364902,5.364902
10800,176947200,3.451092e+16,5.377504,5.351746,5.351746
10900,178585600,3.483047e+16,5.379680,5.337238,5.337238
11000,180224000,3.515001e+16,5.368780,5.326872,5.326872
11100,181862400,3.546956e+16,5.352670,5.317845,5.317845
11200,183500800,3.578910e+16,5.325331,5.296573,5.296573
11300,185139200,3.610865e+16,5.325745,5.287388,5.287388
11400,186777600,3.642819e+16,5.293024,5.282123,5.282123
11500,188416000,3.674774e+16,5.314991,5.272651,5.272651
11600,190054400,3.706729e+16,5.299057,5.265796,5.265796
11700,191692800,3.738683e+16,5.301141,5.264637,5.264637
11800,193331200,3.770638e+16,5.287058,5.249280,5.249280
11900,194969600,3.802592e+16,5.284424,5.243273,5.243273
12000,196608000,3.834547e+16,5.284595,5.234971,5.234971
12100,198246400,3.866501e+16,5.266759,5.219211,5.219211
12200,199884800,3.898456e+16,5.260279,5.220023,5.220023
12300,201523200,3.930410e+16,5.240954,5.216827,5.216827
12400,203161600,3.962365e+16,5.262996,5.203046,5.203046
12500,204800000,3.994320e+16,5.247384,5.197104,5.197104
12600,206438400,4.026274e+16,5.222490,5.184512,5.184512
12700,208076800,4.058229e+16,5.212626,5.184439,5.184439
12800,209715200,4.090183e+16,5.190829,5.172343,5.172343
12900,211353600,4.122138e+16,5.215860,5.168498,5.168498
13000,212992000,4.154092e+16,5.191773,5.162101,5.162101
13100,214630400,4.186047e+16,5.184002,5.151966,5.151966
13200,216268800,4.218001e+16,5.168743,5.148551,5.148551
13300,217907200,4.249956e+16,5.168590,5.138001,5.138001
13400,219545600,4.281911e+16,5.176723,5.141613,5.141613
13500,221184000,4.313865e+16,5.169384,5.129023,5.129023
13600,222822400,4.345820e+16,5.154564,5.117317,5.117317
13700,224460800,4.377774e+16,5.158172,5.119131,5.119131
13800,226099200,4.409729e+16,5.155712,5.110888,5.110888
13900,227737600,4.441683e+16,5.117698,5.103711,5.103711
14000,229376000,4.473638e+16,5.123991,5.095516,5.095516
14100,231014400,4.505592e+16,5.130637,5.087914,5.087914
14200,232652800,4.537547e+16,5.093093,5.094448,5.094448
14300,234291200,4.569502e+16,5.119140,5.080491,5.080491
14400,235929600,4.601456e+16,5.091643,5.073737,5.073737
14500,237568000,4.633411e+16,5.085590,5.070531,5.070531
14600,239206400,4.665365e+16,5.084489,5.062790,5.062790
14700,240844800,4.697320e+16,5.080611,5.060616,5.060616
14800,242483200,4.729274e+16,5.095064,5.053390,5.053390
14900,244121600,4.761229e+16,5.082111,5.049456,5.049456
15000,245760000,4.793184e+16,5.066914,5.043224,5.043224
15100,247398400,4.825138e+16,5.070130,5.039703,5.039703
15200,249036800,4.857093e+16,5.058881,5.023734,5.023734
15300,250675200,4.889047e+16,5.065118,5.029584,5.029584
15400,252313600,4.921002e+16,5.051353,5.025565,5.025565
15500,253952000,4.952956e+16,5.055133,5.018452,5.018452
15600,255590400,4.984911e+16,5.062851,5.012717,5.012717
15700,257228800,5.016865e+16,5.039810,5.007182,5.007182
15800,258867200,5.048820e+16,5.053538,4.996757,4.996757
15900,260505600,5.080775e+16,5.031994,4.995021,4.995021
16000,262144000,5.112729e+16,5.031512,4.997277,4.997277
16100,263782400,5.144684e+16,5.050930,4.991325,4.991325
16200,265420800,5.176638e+16,5.040995,4.982407,4.982407
16300,267059200,5.208593e+16,5.010582,4.983096,4.983096
16400,268697600,5.240547e+16,5.002291,4.974342,4.974342
16500,270336000,5.272502e+16,5.003484,4.974136,4.974136
16600,271974400,5.304456e+16,5.016445,4.967997,4.967997
16700,273612800,5.336411e+16,5.005473,4.962717,4.962717
16800,275251200,5.368366e+16,4.987682,4.962281,4.962281
16900,276889600,5.400320e+16,5.009007,4.956177,4.956177
17000,278528000,5.432275e+16,5.002159,4.950232,4.950232
17100,280166400,5.464229e+16,4.995919,4.950791,4.950791
17200,281804800,5.496184e+16,4.976511,4.947045,4.947045
17300,283443200,5.528138e+16,4.974199,4.938668,4.938668
17400,285081600,5.560093e+16,4.970430,4.937157,4.937157
17500,286720000,5.592047e+16,4.958673,4.933284,4.933284
17600,288358400,5.624002e+16,4.971262,4.927478,4.927478
17700,289996800,5.655957e+16,4.948012,4.922784,4.922784
17800,291635200,5.687911e+16,4.956592,4.919427,4.919427
17900,293273600,5.719866e+16,4.931614,4.915731,4.915731
18000,294912000,5.751820e+16,4.941248,4.914411,4.914411
18100,296550400,5.783775e+16,4.938579,4.908261,4.908261
18200,298188800,5.815729e+16,4.946012,4.907594,4.907594
18300,299827200,5.847684e+16,4.951060,4.901116,4.901116
18400,301465600,5.879638e+16,4.921921,4.894483,4.894483
18500,303104000,5.911593e+16,4.916535,4.898340,4.898340
18600,304742400,5.943548e+16,4.936671,4.892982,4.892982
18700,306380800,5.975502e+16,4.936889,4.888901,4.888901
18800,308019200,6.007457e+16,4.925128,4.881510,4.881510
18900,309657600,6.039411e+16,4.926685,4.879350,4.879350
19000,311296000,6.071366e+16,4.918799,4.879011,4.879011
19100,312934400,6.103320e+16,4.904908,4.870355,4.870355
19200,314572800,6.135275e+16,4.925553,4.875762,4.875762
19300,316211200,6.167229e+16,4.914968,4.867691,4.867691
19400,317849600,6.199184e+16,4.897311,4.862796,4.862796
19500,319488000,6.231139e+16,4.912858,4.862220,4.862220
19600,321126400,6.263093e+16,4.887169,4.861637,4.861637
19700,322764800,6.295048e+16,4.869912,4.852141,4.852141
19800,324403200,6.327002e+16,4.893128,4.853845,4.853845
19900,326041600,6.358957e+16,4.870621,4.845196,4.845196
20000,327680000,6.390911e+16,4.893178,4.843941,4.843941
20100,329318400,6.422866e+16,4.875855,4.842818,4.842818
20200,330956800,6.454820e+16,4.877183,4.840423,4.840423
20300,332595200,6.486775e+16,4.877649,4.835315,4.835315
20400,334233600,6.518730e+16,4.863213,4.828413,4.828413
20500,335872000,6.550684e+16,4.867342,4.825568,4.825568
20600,337510400,6.582639e+16,4.873621,4.828517,4.828517
20700,339148800,6.614593e+16,4.850063,4.826698,4.826698
20800,340787200,6.646548e+16,4.866911,4.817779,4.817779
20900,342425600,6.678502e+16,4.848983,4.815682,4.815682
21000,344064000,6.710457e+16,4.843391,4.813816,4.813816
21100,345702400,6.742411e+16,4.855860,4.813931,4.813931
21200,347340800,6.774366e+16,4.828059,4.806182,4.806182
21300,348979200,6.806321e+16,4.846058,4.802462,4.802462
21400,350617600,6.838275e+16,4.850132,4.801369,4.801369
21500,352256000,6.870230e+16,4.850284,4.798153,4.798153
21600,353894400,6.902184e+16,4.856225,4.794423,4.794423
21700,355532800,6.934139e+16,4.838480,4.792835,4.792835
21800,357171200,6.966093e+16,4.843276,4.786470,4.786470
21900,358809600,6.998048e+16,4.835569,4.784790,4.784790
22000,360448000,7.030002e+16,4.831680,4.783179,4.783179
22100,362086400,7.061957e+16,4.823174,4.784034,4.784034
22200,363724800,7.093912e+16,4.835926,4.779447,4.779447
22300,365363200,7.125866e+16,4.810521,4.778199,4.778199
22400,367001600,7.157821e+16,4.813715,4.773812,4.773812
22500,368640000,7.189775e+16,4.804735,4.769663,4.769663
22600,370278400,7.221730e+16,4.811771,4.768067,4.768067
22700,371916800,7.253684e+16,4.809188,4.762779,4.762779
22800,373555200,7.285639e+16,4.809779,4.762018,4.762018
22900,375193600,7.317593e+16,4.790097,4.761718,4.761718
23000,376832000,7.349548e+16,4.804689,4.759703,4.759703
23100,378470400,7.381503e+16,4.790034,4.755676,4.755676
23200,380108800,7.413457e+16,4.794346,4.752667,4.752667
23300,381747200,7.445412e+16,4.782797,4.750439,4.750439
23400,383385600,7.477366e+16,4.790515,4.743913,4.743913
23500,385024000,7.509321e+16,4.791199,4.743190,4.743190
23600,386662400,7.541275e+16,4.790138,4.739793,4.739793
23700,388300800,7.573230e+16,4.768532,4.737255,4.737255
23800,389939200,7.605184e+16,4.775270,4.738696,4.738696
23900,391577600,7.637139e+16,4.780155,4.735112,4.735112
24000,393216000,7.669094e+16,4.764223,4.728433,4.728433
24100,394854400,7.701048e+16,4.777795,4.727992,4.727992
24200,396492800,7.733003e+16,4.774141,4.728895,4.728895
24300,398131200,7.764957e+16,4.749073,4.724877,4.724877
24400,399769600,7.796912e+16,4.753968,4.721888,4.721888
24500,401408000,7.828866e+16,4.761462,4.716812,4.716812
24600,403046400,7.860821e+16,4.736416,4.716997,4.716997
24700,404684800,7.892776e+16,4.779393,4.711060,4.711060
24800,406323200,7.924730e+16,4.742371,4.713040,4.713040
24900,407961600,7.956685e+16,4.749615,4.709904,4.709904
25000,409600000,7.988639e+16,4.760923,4.709009,4.709009
25100,411238400,8.020594e+16,4.758657,4.703563,4.703563
25200,412876800,8.052548e+16,4.734323,4.700601,4.700601
25300,414515200,8.084503e+16,4.745058,4.697238,4.697238
25400,416153600,8.116457e+16,4.730691,4.695932,4.695932
25500,417792000,8.148412e+16,4.744736,4.697543,4.697543
25600,419430400,8.180367e+16,4.752069,4.691126,4.691126
25700,421068800,8.212321e+16,4.738263,4.693469,4.693469
25800,422707200,8.244276e+16,4.724494,4.687419,4.687419
25900,424345600,8.276230e+16,4.741953,4.682181,4.682181
26000,425984000,8.308185e+16,4.721480,4.683040,4.683040
26100,427622400,8.340139e+16,4.726842,4.680794,4.680794
26200,429260800,8.372094e+16,4.716924,4.680317,4.680317
26300,430899200,8.404048e+16,4.730499,4.675690,4.675690
26400,432537600,8.436003e+16,4.731927,4.674056,4.674056
26500,434176000,8.467958e+16,4.722626,4.669725,4.669725
26600,435814400,8.499912e+16,4.707739,4.664516,4.664516
26700,437452800,8.531867e+16,4.720084,4.667185,4.667185
26800,439091200,8.563821e+16,4.695514,4.665162,4.665162
26900,440729600,8.595776e+16,4.697830,4.662152,4.662152
27000,442368000,8.627730e+16,4.696708,4.660703,4.660703
