step,tokens_seen,cumulative_flops,train_loss,eval_loss
100,1638400,1.391569e+14,225.844681,97.954758
22000,32768000,2.783139e+15,8.506311,8.436130
3000,49152000,4.174708e+15,7.193053,7.269370
4000,65536000,5.566278e+15,6.924561,6.941456
5000,81920000,6.957847e+15,6.718804,6.803881
6000,98304000,8.349416e+15,6.549827,6.627740
7000,114688000,9.740986e+15,6.455658,6.514653
8000,131072000,1.113256e+16,6.362338,6.414859
9000,147456000,1.252412e+16,6.234693,6.280368
10000,163840000,1.391569e+16,6.148176,6.203286
11000,180224000,1.530726e+16,6.032979,6.096135
12000,196608000,1.669883e+16,5.981182,6.010257
13000,212992000,1.809040e+16,5.875840,5.943455
14000,229376000,1.948197e+16,5.837852,5.877990
15000,245760000,2.087354e+16,5.789522,5.827886
16000,262144000,2.226511e+16,5.725587,5.760815
17000,278528000,2.365668e+16,5.641832,5.715135
18000,294912000,2.504825e+16,5.612647,5.660678
19000,311296000,2.643982e+16,5.590335,5.605447
20000,327680000,2.783139e+16,5.554179,5.563425
21000,344064000,2.922296e+16,5.471868,5.516019
22000,360448000,3.061453e+16,5.485044,5.470177
23000,376832000,3.200610e+16,5.388612,5.430152
24000,393216000,3.339767e+16,5.385825,5.387468
25000,409600000,3.478924e+16,5.337615,5.344008
26000,425984000,3.618080e+16,5.319715,5.308346
27000,442368000,3.757237e+16,5.289299,5.274510
28000,458752000,3.896394e+16,5.296870,5.245720
29000,475136000,4.035551e+16,5.247191,5.212781
30000,491520000,4.174708e+16,5.157241,5.184174
31000,507904000,4.313865e+16,5.168890,5.158585
32000,524288000,4.453022e+16,5.137021,5.132143
33000,540672000,4.592179e+16,5.100421,5.107669
34000,557056000,4.731336e+16,5.124192,5.082660
35000,573440000,4.870493e+16,5.131532,5.073334
36000,589824000,5.009650e+16,5.113039,5.042052
37000,606208000,5.148807e+16,5.047494,5.020467
38000,622592000,5.287964e+16,5.012147,4.993756
39000,638976000,5.427121e+16,4.988847,4.975495
40000,655360000,5.566278e+16,4.986981,4.957936
41000,671744000,5.705435e+16,4.922657,4.940951
42000,688128000,5.844591e+16,4.924021,4.919944
43000,704512000,5.983748e+16,5.002905,4.910346
44000,720896000,6.122905e+16,4.909771,4.887828
