step,tokens_seen,cumulative_flops,train_loss,eval_loss
100,1638400,6.442451e+13,304.275177,149.637220
200,3276800,1.288490e+14,92.325401,45.093430
300,4915200,1.932735e+14,45.955681,37.077471
400,6553600,2.576980e+14,35.569317,33.136688
500,8192000,3.221225e+14,31.087673,29.849961
600,9830400,3.865471e+14,27.824789,26.726156
700,11468800,4.509716e+14,24.700363,23.672444
800,13107200,5.153961e+14,21.766121,21.152507
900,14745600,5.798206e+14,19.585621,19.190768
1000,16384000,6.442451e+14,17.822346,17.254935
1100,18022400,7.086696e+14,16.076241,15.404990
1200,19660800,7.730941e+14,14.274094,13.781929
1300,21299200,8.375186e+14,13.054470,12.700416
1400,22937600,9.019431e+14,11.994218,11.634578
1500,24576000,9.663676e+14,11.046135,10.827729
1600,26214400,1.030792e+15,10.207485,10.128608
1700,27852800,1.095217e+15,9.716593,9.631662
1800,29491200,1.159641e+15,9.396133,9.211470
1900,31129600,1.224066e+15,8.949808,8.843273
2000,32768000,1.288490e+15,8.637921,8.642691
2100,34406400,1.352915e+15,8.238316,8.342538
2200,36044800,1.417339e+15,8.049026,8.167926
2300,37683200,1.481764e+15,7.907765,7.973091
2400,39321600,1.546188e+15,7.738919,7.838601
2500,40960000,1.610613e+15,7.698911,7.742320
2600,42598400,1.675037e+15,7.573914,7.653265
2700,44236800,1.739462e+15,7.508030,7.599873
2800,45875200,1.803886e+15,7.427831,7.488872
2900,47513600,1.868311e+15,7.346696,7.439309
3000,49152000,1.932735e+15,7.286161,7.387989
3100,50790400,1.997160e+15,7.246074,7.330294
3200,52428800,2.061584e+15,7.150228,7.266722
3300,54067200,2.126009e+15,7.163377,7.229987
3400,55705600,2.190433e+15,7.128006,7.203742
3500,57344000,2.254858e+15,7.054687,7.156919
3600,58982400,2.319282e+15,7.084888,7.127181
3700,60620800,2.383707e+15,6.998389,7.098540
3800,62259200,2.448131e+15,7.055201,7.055260
3900,63897600,2.512556e+15,6.968128,7.033485
4000,65536000,2.576980e+15,6.974743,7.004260
4100,67174400,2.641405e+15,6.917706,6.993188
4200,68812800,2.705829e+15,6.939796,6.984694
4300,70451200,2.770254e+15,6.912658,6.962509
4400,72089600,2.834678e+15,6.870287,6.931905
4500,73728000,2.899103e+15,6.841983,6.928184
4600,75366400,2.963527e+15,6.794094,6.925192
4700,77004800,3.027952e+15,6.766731,6.870205
4800,78643200,3.092376e+15,6.772586,6.873817
4900,80281600,3.156801e+15,6.787273,6.836986
5000,81920000,3.221225e+15,6.756629,6.833638
5100,83558400,3.285650e+15,6.754956,6.808719
5200,85196800,3.350074e+15,6.698143,6.794332
5300,86835200,3.414499e+15,6.729245,6.771600
5400,88473600,3.478924e+15,6.679591,6.787180
5500,90112000,3.543348e+15,6.707265,6.737428
5600,91750400,3.607773e+15,6.671500,6.751490
5700,93388800,3.672197e+15,6.682918,6.726751
5800,95027200,3.736622e+15,6.690369,6.710212
5900,96665600,3.801046e+15,6.694255,6.715368
6000,98304000,3.865471e+15,6.582011,6.689055
6100,99942400,3.929895e+15,6.574183,6.677042
6200,101580800,3.994320e+15,6.577765,6.669029
6300,103219200,4.058744e+15,6.590864,6.648492
6400,104857600,4.123169e+15,6.560774,6.638762
6500,106496000,4.187593e+15,6.583306,6.621410
6600,108134400,4.252018e+15,6.571689,6.620434
6700,109772800,4.316442e+15,6.539742,6.594762
6800,111411200,4.380867e+15,6.524986,6.583306
6900,113049600,4.445291e+15,6.509977,6.578710
