step,tokens_seen,cumulative_flops,train_loss,eval_loss
50,6553600,2.754953e+14,10.907278,10.714220
100,13107200,5.509906e+14,10.495579,9.923439
150,19660800,8.264859e+14,9.811027,9.065013
200,26214400,1.101981e+15,9.023936,8.267139
250,32768000,1.377477e+15,8.322027,7.781728
300,39321600,1.652972e+15,7.887038,7.606077
350,45875200,1.928467e+15,7.637765,7.474128
400,52428800,2.203962e+15,7.455911,7.320077
450,58982400,2.479458e+15,7.291486,7.174524
500,65536000,2.754953e+15,7.145878,7.055841
550,72089600,3.030448e+15,7.025738,6.958450
600,78643200,3.305944e+15,6.922847,6.884055
650,85196800,3.581439e+15,6.844472,6.816725
700,91750400,3.856934e+15,6.774669,6.761649
750,98304000,4.132430e+15,6.712878,6.712522
800,104857600,4.407925e+15,6.665602,6.667159
850,111411200,4.683420e+15,6.612941,6.624319
900,117964800,4.958916e+15,6.580071,6.587869
950,124518400,5.234411e+15,6.543848,6.554399
1000,131072000,5.509906e+15,6.509215,6.522889
1050,137625600,5.785401e+15,6.473999,6.497171
1100,144179200,6.060897e+15,6.449708,6.469924
1150,150732800,6.336392e+15,6.422726,6.445800
1200,157286400,6.611887e+15,6.391516,6.421127
1250,163840000,6.887383e+15,6.378885,6.401937
1300,170393600,7.162878e+15,6.358430,6.380697
1350,176947200,7.438373e+15,6.336704,6.358971
1400,183500800,7.713869e+15,6.316617,6.339416
1450,190054400,7.989364e+15,6.299882,6.323265
1500,196608000,8.264859e+15,6.282375,6.305759
1550,203161600,8.540355e+15,6.263162,6.291284
1600,209715200,8.815850e+15,6.245715,6.274024
1650,216268800,9.091345e+15,6.229785,6.257059
1700,222822400,9.366840e+15,6.219577,6.243733
1750,229376000,9.642336e+15,6.201225,6.232181
1800,235929600,9.917831e+15,6.193268,6.217796
1850,242483200,1.019333e+16,6.184236,6.205372
1900,249036800,1.046882e+16,6.169019,6.195050
1950,255590400,1.074432e+16,6.157275,6.182591
2000,262144000,1.101981e+16,6.143263,6.170815
2050,268697600,1.129531e+16,6.139919,6.161499
2100,275251200,1.157080e+16,6.123768,6.151298
2150,281804800,1.184630e+16,6.109123,6.141840
2200,288358400,1.212179e+16,6.107174,6.132329
2250,294912000,1.239729e+16,6.099469,6.124110
2300,301465600,1.267278e+16,6.085678,6.116445
2350,308019200,1.294828e+16,6.076242,6.107730
2400,314572800,1.322377e+16,6.075357,6.100955
2450,321126400,1.349927e+16,6.071370,6.093492
2500,327680000,1.377477e+16,6.059244,6.085509
2550,334233600,1.405026e+16,6.046786,6.079596
2600,340787200,1.432576e+16,6.040772,6.072904
2650,347340800,1.460125e+16,6.035063,6.066304
2700,353894400,1.487675e+16,6.031166,6.062305
2750,360448000,1.515224e+16,6.027893,6.056643
2800,367001600,1.542774e+16,6.022841,6.050685
2850,373555200,1.570323e+16,6.015541,6.045005
2900,380108800,1.597873e+16,6.014843,6.041166
2950,386662400,1.625422e+16,6.009955,6.036538
3000,393216000,1.652972e+16,6.002812,6.032022
3050,399769600,1.680521e+16,5.995552,6.028708
3100,406323200,1.708071e+16,5.987734,6.025444
3150,412876800,1.735620e+16,5.992702,6.021774
3200,419430400,1.763170e+16,5.989516,6.018145
3250,425984000,1.790720e+16,5.990664,6.015890
3300,432537600,1.818269e+16,5.983850,6.013141
3350,439091200,1.845819e+16,5.976181,6.009845
3400,445644800,1.873368e+16,5.974166,6.007315
3450,452198400,1.900918e+16,5.970067,6.004817
3500,458752000,1.928467e+16,5.969584,6.002282
3550,465305600,1.956017e+16,5.971916,6.000728
3600,471859200,1.983566e+16,5.964132,5.999205
3650,478412800,2.011116e+16,5.956247,5.997126
3700,484966400,2.038665e+16,5.959249,5.995757
3750,491520000,2.066215e+16,5.963845,5.993935
3800,498073600,2.093764e+16,5.959684,5.992818
3850,504627200,2.121314e+16,5.953320,5.991666
3900,511180800,2.148863e+16,5.954948,5.991068
3950,517734400,2.176413e+16,5.955775,5.990002
4000,524288000,2.203962e+16,5.955337,5.989409
4050,530841600,2.231512e+16,5.948684,5.988739
4100,537395200,2.259062e+16,5.953639,5.988231
4150,543948800,2.286611e+16,5.951716,5.987680
4200,550502400,2.314161e+16,5.951788,5.987304
4250,557056000,2.341710e+16,5.949336,5.987072
4300,563609600,2.369260e+16,5.950900,5.986857
4350,570163200,2.396809e+16,5.944690,5.986711
4400,576716800,2.424359e+16,5.953343,5.986607
4450,583270400,2.451908e+16,5.950177,5.986546
4500,589824000,2.479458e+16,5.949642,5.986515
4550,596377600,2.507007e+16,5.946369,5.986510
4578,600047616,2.522435e+16,5.948451,5.964047
