step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
10600,173670400,3.277919e+15,7.236677,7.302537,7.267543
10700,175308800,3.308843e+15,7.239186,7.296594,7.263804
10800,176947200,3.339767e+15,7.234752,7.280720,7.249311
10900,178585600,3.370690e+15,7.243571,7.283416,7.249718
11000,180224000,3.401614e+15,7.217095,7.293911,7.261150
11100,181862400,3.432538e+15,7.195657,7.274292,7.244537
11200,183500800,3.463462e+15,7.228216,7.284060,7.255095
11300,185139200,3.494385e+15,7.192210,7.280865,7.251867
11400,186777600,3.525309e+15,7.175972,7.273421,7.238878
11500,188416000,3.556233e+15,7.212013,7.265290,7.229606
11600,190054400,3.587157e+15,7.210043,7.261197,7.226392
11700,191692800,3.618080e+15,7.184730,7.259283,7.225169
11800,193331200,3.649004e+15,7.200676,7.264483,7.228457
11900,194969600,3.679928e+15,7.188049,7.254910,7.215925
12000,196608000,3.710852e+15,7.199095,7.257466,7.221170
12100,198246400,3.741776e+15,7.221175,7.250176,7.218646
12200,199884800,3.772699e+15,7.212368,7.262149,7.223640
12300,201523200,3.803623e+15,7.200972,7.252232,7.214661
12400,203161600,3.834547e+15,7.169550,7.249036,7.210278
12500,204800000,3.865471e+15,7.177575,7.246120,7.212207
12600,206438400,3.896394e+15,7.177033,7.232116,7.194592
12700,208076800,3.927318e+15,7.185802,7.230237,7.190917
12800,209715200,3.958242e+15,7.165950,7.232349,7.199723
12900,211353600,3.989166e+15,7.169809,7.229321,7.193676
13000,212992000,4.020089e+15,7.146140,7.216350,7.184105
13100,214630400,4.051013e+15,7.149107,7.225866,7.191466
13200,216268800,4.081937e+15,7.142258,7.223290,7.190469
13300,217907200,4.112861e+15,7.190203,7.213807,7.179253
13400,219545600,4.143784e+15,7.165892,7.211034,7.176167
13500,221184000,4.174708e+15,7.156166,7.208773,7.172682
13600,222822400,4.205632e+15,7.149020,7.209435,7.172421
13700,224460800,4.236556e+15,7.144159,7.199012,7.163237
13800,226099200,4.267480e+15,7.136476,7.197608,7.163495
13900,227737600,4.298403e+15,7.138484,7.190201,7.158372
14000,229376000,4.329327e+15,7.127004,7.193811,7.152718
14100,231014400,4.360251e+15,7.100244,7.194014,7.155489
14200,232652800,4.391175e+15,7.142570,7.196289,7.158083
14300,234291200,4.422098e+15,7.123357,7.180543,7.144781
14400,235929600,4.453022e+15,7.106868,7.172816,7.134811
14500,237568000,4.483946e+15,7.110679,7.175773,7.139639
14600,239206400,4.514870e+15,7.124665,7.170484,7.134309
14700,240844800,4.545793e+15,7.092739,7.168545,7.131207
14800,242483200,4.576717e+15,7.110137,7.174106,7.136661
14900,244121600,4.607641e+15,7.102785,7.165828,7.123746
15000,245760000,4.638565e+15,7.078931,7.161051,7.122797
15100,247398400,4.669488e+15,7.064613,7.153188,7.119028
15200,249036800,4.700412e+15,7.100359,7.153844,7.119480
15300,250675200,4.731336e+15,7.107165,7.162069,7.124638
15400,252313600,4.762260e+15,7.078016,7.158285,7.125466
15500,253952000,4.793184e+15,7.091335,7.143310,7.108590
15600,255590400,4.824107e+15,7.083541,7.142242,7.103958
15700,257228800,4.855031e+15,7.082494,7.139544,7.103336
15800,258867200,4.885955e+15,7.069726,7.141208,7.105954
15900,260505600,4.916879e+15,7.074958,7.131858,7.094414
16000,262144000,4.947802e+15,7.063783,7.137979,7.097991
16100,263782400,4.978726e+15,7.059445,7.121881,7.084475
16200,265420800,5.009650e+15,7.073519,7.130582,7.093184
16300,267059200,5.040574e+15,7.052789,7.117424,7.081921
16400,268697600,5.071497e+15,7.074376,7.116919,7.080936
16500,270336000,5.102421e+15,7.065216,7.111444,7.078350
16600,271974400,5.133345e+15,7.042975,7.113661,7.079191
16700,273612800,5.164269e+15,7.057988,7.111741,7.076622
16800,275251200,5.195192e+15,7.032105,7.109924,7.073578
16900,276889600,5.226116e+15,7.047291,7.102575,7.070328
17000,278528000,5.257040e+15,7.030303,7.105332,7.068211
17100,280166400,5.287964e+15,7.041854,7.102470,7.065911
17200,281804800,5.318887e+15,7.039361,7.100345,7.064225
17300,283443200,5.349811e+15,7.026351,7.093276,7.061230
17400,285081600,5.380735e+15,7.011711,7.100852,7.065711
17500,286720000,5.411659e+15,7.034704,7.098107,7.057984
17600,288358400,5.442583e+15,7.041667,7.095671,7.059272
17700,289996800,5.473506e+15,7.047841,7.089996,7.051347
17800,291635200,5.504430e+15,7.023660,7.094563,7.052291
17900,293273600,5.535354e+15,7.016582,7.083035,7.047379
18000,294912000,5.566278e+15,7.040084,7.072150,7.034944
18100,296550400,5.597201e+15,7.030314,7.076589,7.034361
18200,298188800,5.628125e+15,7.004626,7.055780,7.021604
18300,299827200,5.659049e+15,7.020655,7.066995,7.028875
18400,301465600,5.689973e+15,7.021720,7.068567,7.030084
18500,303104000,5.720896e+15,7.013086,7.063953,7.025903
18600,304742400,5.751820e+15,7.013637,7.060361,7.025030
18700,306380800,5.782744e+15,6.989936,7.055041,7.020945
18800,308019200,5.813668e+15,6.992661,7.059660,7.019028
18900,309657600,5.844591e+15,6.979458,7.048430,7.013202
19000,311296000,5.875515e+15,6.993117,7.039334,7.003904
19100,312934400,5.906439e+15,6.991751,7.048017,7.012408
19200,314572800,5.937363e+15,6.997603,7.048235,7.011666
19300,316211200,5.968287e+15,6.979046,7.040651,7.007965
19400,317849600,5.999210e+15,6.998792,7.037389,7.002724
19500,319488000,6.030134e+15,7.003094,7.033633,6.995376
19600,321126400,6.061058e+15,7.002770,7.037665,6.996364
19700,322764800,6.091982e+15,6.974607,7.023408,6.990426
19800,324403200,6.122905e+15,6.995577,7.037177,7.001074
19900,326041600,6.153829e+15,6.964147,7.031027,6.999610
20000,327680000,6.184753e+15,6.990962,7.016011,6.982807
20100,329318400,6.215677e+15,6.966443,7.011358,6.976187
20200,330956800,6.246600e+15,6.964712,7.024289,6.985085
20300,332595200,6.277524e+15,6.949736,7.024180,6.983729
20400,334233600,6.308448e+15,6.954728,7.012696,6.970480
20500,335872000,6.339372e+15,6.968751,7.014470,6.973663
20600,337510400,6.370295e+15,6.987135,7.005173,6.965798
20700,339148800,6.401219e+15,6.966158,7.007680,6.966284
20800,340787200,6.432143e+15,6.964678,7.004624,6.963008
20900,342425600,6.463067e+15,6.939661,7.010094,6.967485
21000,344064000,6.493991e+15,6.922727,7.000430,6.963999
21100,345702400,6.524914e+15,6.936687,6.984996,6.949008
21200,347340800,6.555838e+15,6.937036,6.986839,6.950236
21300,348979200,6.586762e+15,6.898953,6.990564,6.952185
21400,350617600,6.617686e+15,6.915703,6.984727,6.950083
21500,352256000,6.648609e+15,6.944555,6.977981,6.940179
21600,353894400,6.679533e+15,6.928679,6.979029,6.944321
21700,355532800,6.710457e+15,6.911877,6.968832,6.931588
21800,357171200,6.741381e+15,6.927821,6.978654,6.940747
21900,358809600,6.772304e+15,6.919412,6.961982,6.929075
22000,360448000,6.803228e+15,6.924806,6.958971,6.926371
22100,362086400,6.834152e+15,6.930333,6.962715,6.928731
22200,363724800,6.865076e+15,6.912449,6.962043,6.930647
22300,365363200,6.895999e+15,6.919095,6.952875,6.920693
