step,tokens_seen,cumulative_flops,train_loss,eval_loss
50,6553600,9.297010e+13,10.786450,10.343177
100,13107200,1.859402e+14,10.237110,9.731939
150,19660800,2.789103e+14,9.753994,9.335071
200,26214400,3.718804e+14,9.310151,8.879826
250,32768000,4.648505e+14,8.849707,8.395318
300,39321600,5.578206e+14,8.371387,7.983932
350,45875200,6.507907e+14,8.034016,7.792472
400,52428800,7.437608e+14,7.823388,7.728074
450,58982400,8.367309e+14,7.738423,7.700012
500,65536000,9.297010e+14,7.689329,7.678484
550,72089600,1.022671e+15,7.649215,7.663684
600,78643200,1.115641e+15,7.608098,7.643301
650,85196800,1.208611e+15,7.603549,7.626316
700,91750400,1.301581e+15,7.583424,7.612456
750,98304000,1.394552e+15,7.584415,7.599630
800,104857600,1.487522e+15,7.569247,7.585042
850,111411200,1.580492e+15,7.554731,7.574441
900,117964800,1.673462e+15,7.544167,7.565595
950,124518400,1.766432e+15,7.531956,7.552792
1000,131072000,1.859402e+15,7.517611,7.544721
1050,137625600,1.952372e+15,7.512817,7.532150
1100,144179200,2.045342e+15,7.494260,7.520936
1150,150732800,2.138312e+15,7.469170,7.508171
1200,157286400,2.231282e+15,7.480006,7.499600
1250,163840000,2.324253e+15,7.466555,7.489327
1300,170393600,2.417223e+15,7.450164,7.481164
1350,176947200,2.510193e+15,7.438147,7.472155
1400,183500800,2.603163e+15,7.440070,7.465645
1450,190054400,2.696133e+15,7.432903,7.451900
1500,196608000,2.789103e+15,7.419606,7.447782
1550,203161600,2.882073e+15,7.412482,7.436146
1600,209715200,2.975043e+15,7.401861,7.433123
1650,216268800,3.068013e+15,7.392854,7.424560
1700,222822400,3.160984e+15,7.394062,7.414444
1750,229376000,3.253954e+15,7.382493,7.402677
1800,235929600,3.346924e+15,7.368344,7.396037
1850,242483200,3.439894e+15,7.354468,7.388608
1900,249036800,3.532864e+15,7.351010,7.379928
1950,255590400,3.625834e+15,7.344370,7.376191
2000,262144000,3.718804e+15,7.342166,7.367733
