step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
26700,437452800,1.073364e+17,4.676810,4.654860,4.654860
26800,439091200,1.077384e+17,4.671036,4.655351,4.655351
26900,440729600,1.081404e+17,4.707826,4.653400,4.653400
27000,442368000,1.085424e+17,4.675753,4.650293,4.650293
27100,444006400,1.089444e+17,4.698918,4.647219,4.647219
27200,445644800,1.093464e+17,4.702324,4.648143,4.648143
27300,447283200,1.097484e+17,4.682594,4.646681,4.646681
27400,448921600,1.101504e+17,4.669943,4.641817,4.641817
27500,450560000,1.105525e+17,4.676286,4.638591,4.638591
27600,452198400,1.109545e+17,4.683787,4.639512,4.639512
27700,453836800,1.113565e+17,4.687920,4.636303,4.636303
27800,455475200,1.117585e+17,4.683553,4.635312,4.635312
27900,457113600,1.121605e+17,4.685643,4.629967,4.629967
28000,458752000,1.125625e+17,4.648943,4.629189,4.629189
28100,460390400,1.129645e+17,4.652528,4.626328,4.626328
28200,462028800,1.133665e+17,4.670015,4.620105,4.620105
28300,463667200,1.137685e+17,4.621597,4.623297,4.623297
28400,465305600,1.141705e+17,4.653786,4.621026,4.621026
28500,466944000,1.145725e+17,4.669415,4.623144,4.623144
28600,468582400,1.149746e+17,4.658035,4.617223,4.617223
28700,470220800,1.153766e+17,4.650732,4.613825,4.613825
28800,471859200,1.157786e+17,4.642776,4.611897,4.611897
28900,473497600,1.161806e+17,4.629676,4.612018,4.612018
29000,475136000,1.165826e+17,4.649115,4.609247,4.609247
29100,476774400,1.169846e+17,4.647120,4.606854,4.606854
29200,478412800,1.173866e+17,4.657885,4.608279,4.608279
29300,480051200,1.177886e+17,4.645501,4.602717,4.602717
29400,481689600,1.181906e+17,4.651047,4.605720,4.605720
29500,483328000,1.185926e+17,4.637565,4.600772,4.600772
29600,484966400,1.189946e+17,4.629854,4.596152,4.596152
29700,486604800,1.193967e+17,4.633029,4.597126,4.597126
29800,488243200,1.197987e+17,4.658967,4.598013,4.598013
29900,489881600,1.202007e+17,4.625305,4.592242,4.592242
30000,491520000,1.206027e+17,4.646741,4.594894,4.594894
30100,493158400,1.210047e+17,4.630078,4.588815,4.588815
30200,494796800,1.214067e+17,4.621619,4.589672,4.589672
30300,496435200,1.218087e+17,4.633810,4.583763,4.583763
30400,498073600,1.222107e+17,4.596785,4.583288,4.583288
30500,499712000,1.226127e+17,4.610445,4.581101,4.581101
30600,501350400,1.230147e+17,4.617800,4.579987,4.579987
30700,502988800,1.234167e+17,4.621827,4.577740,4.577740
30800,504627200,1.238188e+17,4.617921,4.579054,4.579054
30900,506265600,1.242208e+17,4.639338,4.573185,4.573185
31000,507904000,1.246228e+17,4.605833,4.573321,4.573321
31100,509542400,1.250248e+17,4.602073,4.571657,4.571657
31200,511180800,1.254268e+17,4.588828,4.571554,4.571554
31300,512819200,1.258288e+17,4.628909,4.568977,4.568977
31400,514457600,1.262308e+17,4.623756,4.566728,4.566728
31500,516096000,1.266328e+17,4.612077,4.569164,4.569164
31600,517734400,1.270348e+17,4.608101,4.565959,4.565959
31700,519372800,1.274368e+17,4.591432,4.561715,4.561715
31800,521011200,1.278388e+17,4.582541,4.563042,4.563042
31900,522649600,1.282409e+17,4.622148,4.556762,4.556762
32000,524288000,1.286429e+17,4.622690,4.557241,4.557241
32100,525926400,1.290449e+17,4.589071,4.559201,4.559201
32200,527564800,1.294469e+17,4.615826,4.552705,4.552705
32300,529203200,1.298489e+17,4.609728,4.552996,4.552996
32400,530841600,1.302509e+17,4.590711,4.553644,4.553644
32500,532480000,1.306529e+17,4.567526,4.551527,4.551527
32600,534118400,1.310549e+17,4.592208,4.546695,4.546695
32700,535756800,1.314569e+17,4.601573,4.543309,4.543309
32800,537395200,1.318589e+17,4.607377,4.546229,4.546229
32900,539033600,1.322609e+17,4.618021,4.541395,4.541395
33000,540672000,1.326629e+17,4.580622,4.543307,4.543307
33100,542310400,1.330650e+17,4.567416,4.540597,4.540597
33200,543948800,1.334670e+17,4.574180,4.534597,4.534597
33300,545587200,1.338690e+17,4.580998,4.537871,4.537871
33400,547225600,1.342710e+17,4.591180,4.535582,4.535582
33500,548864000,1.346730e+17,4.576675,4.532934,4.532934
33600,550502400,1.350750e+17,4.561553,4.532495,4.532495
33700,552140800,1.354770e+17,4.584184,4.531184,4.531184
33800,553779200,1.358790e+17,4.560894,4.527348,4.527348
33900,555417600,1.362810e+17,4.596537,4.526587,4.526587
34000,557056000,1.366830e+17,4.543829,4.526274,4.526274
34100,558694400,1.370850e+17,4.570889,4.522460,4.522460
34200,560332800,1.374871e+17,4.565835,4.522512,4.522512
34300,561971200,1.378891e+17,4.565698,4.523431,4.523431
34400,563609600,1.382911e+17,4.560968,4.519169,4.519169
34500,565248000,1.386931e+17,4.558661,4.514201,4.514201
34600,566886400,1.390951e+17,4.563771,4.516832,4.516832
34700,568524800,1.394971e+17,4.547909,4.513600,4.513600
34800,570163200,1.398991e+17,4.572609,4.514421,4.514421
34900,571801600,1.403011e+17,4.551221,4.510035,4.510035
35000,573440000,1.407031e+17,4.571301,4.510063,4.510063
35100,575078400,1.411051e+17,4.537003,4.510922,4.510922
35200,576716800,1.415071e+17,4.567482,4.509565,4.509565
35300,578355200,1.419092e+17,4.543549,4.504674,4.504674
35400,579993600,1.423112e+17,4.541499,4.502699,4.502699
35500,581632000,1.427132e+17,4.518517,4.502511,4.502511
35600,583270400,1.431152e+17,4.538260,4.500836,4.500836
35700,584908800,1.435172e+17,4.530779,4.501917,4.501917
35800,586547200,1.439192e+17,4.541929,4.499328,4.499328
35900,588185600,1.443212e+17,4.552326,4.497272,4.497272
36000,589824000,1.447232e+17,4.543046,4.496720,4.496720
36100,591462400,1.451252e+17,4.543231,4.495352,4.495352
36200,593100800,1.455272e+17,4.532211,4.495196,4.495196
36300,594739200,1.459292e+17,4.528718,4.494624,4.494624
36400,596377600,1.463313e+17,4.538596,4.490930,4.490930
36500,598016000,1.467333e+17,4.557361,4.488540,4.488540
36600,599654400,1.471353e+17,4.517175,4.485673,4.485673
36700,601292800,1.475373e+17,4.531202,4.488230,4.488230
36800,602931200,1.479393e+17,4.517185,4.487889,4.487889
