step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
10600,173670400,1.475064e+16,6.019753,6.022048,6.013752
10700,175308800,1.488979e+16,6.020720,6.020251,6.012626
10800,176947200,1.502895e+16,6.001712,6.001683,5.994288
10900,178585600,1.516811e+16,6.013785,5.997050,5.990699
11000,180224000,1.530726e+16,5.988048,5.989076,5.982959
11100,181862400,1.544642e+16,5.979133,5.967822,5.961990
11200,183500800,1.558558e+16,5.964232,5.960583,5.954870
11300,185139200,1.572473e+16,5.962874,5.953946,5.947113
11400,186777600,1.586389e+16,5.934441,5.942397,5.937197
11500,188416000,1.600305e+16,5.945835,5.938073,5.932200
11600,190054400,1.614221e+16,5.941525,5.920147,5.914172
11700,191692800,1.628136e+16,5.960175,5.923824,5.916104
11800,193331200,1.642052e+16,5.934113,5.915628,5.908333
11900,194969600,1.655968e+16,5.911998,5.907870,5.901725
12000,196608000,1.669883e+16,5.913960,5.902416,5.896238
12100,198246400,1.683799e+16,5.909760,5.889035,5.883132
12200,199884800,1.697715e+16,5.897762,5.880169,5.874580
12300,201523200,1.711630e+16,5.887725,5.879864,5.875006
12400,203161600,1.725546e+16,5.913088,5.862032,5.857155
12500,204800000,1.739462e+16,5.876638,5.857244,5.851809
12600,206438400,1.753377e+16,5.856152,5.852370,5.846596
12700,208076800,1.767293e+16,5.848109,5.827611,5.822628
12800,209715200,1.781209e+16,5.829331,5.827121,5.822618
12900,211353600,1.795125e+16,5.840920,5.818792,5.814877
13000,212992000,1.809040e+16,5.820486,5.815781,5.811597
13100,214630400,1.822956e+16,5.823785,5.807551,5.802866
13200,216268800,1.836872e+16,5.799588,5.801598,5.797865
13300,217907200,1.850787e+16,5.802706,5.782606,5.777597
13400,219545600,1.864703e+16,5.818141,5.786706,5.783086
13500,221184000,1.878619e+16,5.794477,5.768109,5.765876
13600,222822400,1.892534e+16,5.784091,5.758941,5.757101
13700,224460800,1.906450e+16,5.773748,5.754254,5.751321
