step,tokens_seen,cumulative_flops,train_loss,eval_loss
50,6553600,1.924145e+14,10.931516,10.781137
100,13107200,3.848291e+14,10.561648,9.998006
150,19660800,5.772436e+14,9.953001,9.372355
200,26214400,7.696581e+14,9.366284,8.810508
250,32768000,9.620727e+14,8.793863,8.255320
300,39321600,1.154487e+15,8.259464,7.825692
350,45875200,1.346902e+15,7.883831,7.621032
400,52428800,1.539316e+15,7.641492,7.490140
450,58982400,1.731731e+15,7.472714,7.359348
500,65536000,1.924145e+15,7.329796,7.226758
550,72089600,2.116560e+15,7.188199,7.105490
600,78643200,2.308974e+15,7.070916,7.000553
650,85196800,2.501389e+15,6.973569,6.913233
700,91750400,2.693803e+15,6.871325,6.832034
750,98304000,2.886218e+15,6.791654,6.762045
800,104857600,3.078633e+15,6.719603,6.696763
850,111411200,3.271047e+15,6.651198,6.636259
900,117964800,3.463462e+15,6.590825,6.580191
950,124518400,3.655876e+15,6.532486,6.526964
1000,131072000,3.848291e+15,6.477444,6.477829
1050,137625600,4.040705e+15,6.434907,6.429999
1100,144179200,4.233120e+15,6.388378,6.381318
1150,150732800,4.425534e+15,6.336064,6.335284
1200,157286400,4.617949e+15,6.292553,6.294295
1250,163840000,4.810363e+15,6.247106,6.249129
1300,170393600,5.002778e+15,6.204690,6.204862
1350,176947200,5.195192e+15,6.161144,6.161279
1400,183500800,5.387607e+15,6.125419,6.118780
1450,190054400,5.580022e+15,6.082933,6.079137
1500,196608000,5.772436e+15,6.040591,6.032168
1550,203161600,5.964851e+15,6.003669,5.992334
1600,209715200,6.157265e+15,5.958759,5.954133
1650,216268800,6.349680e+15,5.916918,5.919642
1700,222822400,6.542094e+15,5.884132,5.883727
1750,229376000,6.734509e+15,5.855969,5.843803
1800,235929600,6.926923e+15,5.816665,5.813905
1850,242483200,7.119338e+15,5.776378,5.774709
1900,249036800,7.311752e+15,5.745621,5.743539
1950,255590400,7.504167e+15,5.715070,5.715605
2000,262144000,7.696581e+15,5.678951,5.681515
2050,268697600,7.888996e+15,5.641499,5.645066
2100,275251200,8.081410e+15,5.615623,5.620133
2150,281804800,8.273825e+15,5.586306,5.589752
2200,288358400,8.466240e+15,5.564165,5.562302
2250,294912000,8.658654e+15,5.524071,5.538491
2300,301465600,8.851069e+15,5.508274,5.518876
2350,308019200,9.043483e+15,5.477489,5.486038
2400,314572800,9.235898e+15,5.453479,5.464660
2450,321126400,9.428312e+15,5.431024,5.444709
2500,327680000,9.620727e+15,5.410008,5.430060
2550,334233600,9.813141e+15,5.399074,5.404980
2600,340787200,1.000556e+16,5.379455,5.387415
2650,347340800,1.019797e+16,5.357480,5.368564
2700,353894400,1.039038e+16,5.335483,5.348934
2750,360448000,1.058280e+16,5.324058,5.333821
2800,367001600,1.077521e+16,5.292958,5.319359
2850,373555200,1.096763e+16,5.286323,5.300361
2900,380108800,1.116004e+16,5.271455,5.282768
2950,386662400,1.135246e+16,5.253014,5.266985
3000,393216000,1.154487e+16,5.238518,5.250360
3050,399769600,1.173729e+16,5.219344,5.238541
3100,406323200,1.192970e+16,5.211124,5.224278
3150,412876800,1.212212e+16,5.191262,5.213438
3200,419430400,1.231453e+16,5.178453,5.194269
3250,425984000,1.250694e+16,5.161136,5.184211
3300,432537600,1.269936e+16,5.160574,5.174147
3350,439091200,1.289177e+16,5.141079,5.157581
3400,445644800,1.308419e+16,5.133962,5.146390
3450,452198400,1.327660e+16,5.113006,5.135134
3500,458752000,1.346902e+16,5.104799,5.126815
3550,465305600,1.366143e+16,5.096670,5.114002
3600,471859200,1.385385e+16,5.083748,5.106999
3650,478412800,1.404626e+16,5.075242,5.093712
3700,484966400,1.423868e+16,5.063501,5.086061
3750,491520000,1.443109e+16,5.054465,5.072808
3800,498073600,1.462350e+16,5.047687,5.060981
3850,504627200,1.481592e+16,5.040408,5.053410
3900,511180800,1.500833e+16,5.025852,5.041532
3950,517734400,1.520075e+16,5.021716,5.034323
4000,524288000,1.539316e+16,5.007477,5.026177
4050,530841600,1.558558e+16,5.003823,5.017477
4100,537395200,1.577799e+16,4.994484,5.008327
4150,543948800,1.597041e+16,4.979318,5.000488
4200,550502400,1.616282e+16,4.971462,4.996334
4250,557056000,1.635524e+16,4.963334,4.985471
