step,tokens_seen,cumulative_flops,train_loss,eval_loss
100,3276800,3.195456e+14,243.903564,118.829267
200,6553600,6.390911e+14,79.578316,42.287753
300,9830400,9.586367e+14,42.001450,34.461344
400,13107200,1.278182e+15,33.194981,30.804337
500,16384000,1.597728e+15,29.349899,27.847876
600,19660800,1.917273e+15,26.245468,24.884536
700,22937600,2.236819e+15,23.508722,22.012895
800,26214400,2.556365e+15,20.602877,19.343323
900,29491200,2.875910e+15,18.352135,17.262473
1000,32768000,3.195456e+15,16.261562,15.297789
1100,36044800,3.515001e+15,14.293879,13.604379
1200,39321600,3.834547e+15,12.716853,12.149619
1300,42598400,4.154092e+15,11.568590,11.127280
1400,45875200,4.473638e+15,10.680988,10.287483
1500,49152000,4.793184e+15,9.850121,9.573587
1600,52428800,5.112729e+15,9.290946,9.132125
1700,55705600,5.432275e+15,8.902750,8.681605
1800,58982400,5.751820e+15,8.578526,8.483986
1900,62259200,6.071366e+15,8.380867,8.205937
2000,65536000,6.390911e+15,8.103949,8.019970
2100,68812800,6.710457e+15,7.909844,7.843457
2200,72089600,7.030002e+15,7.753966,7.714556
2300,75366400,7.349548e+15,7.571542,7.577525
2400,78643200,7.669094e+15,7.439133,7.431135
2500,81920000,7.988639e+15,7.387934,7.358326
2600,85196800,8.308185e+15,7.285973,7.265984
2700,88473600,8.627730e+15,7.199358,7.214347
2800,91750400,8.947276e+15,7.163641,7.147736
2900,95027200,9.266821e+15,7.158855,7.100479
3000,98304000,9.586367e+15,7.054781,7.072273
3100,101580800,9.905913e+15,7.016939,7.032745
3200,104857600,1.022546e+16,6.978909,6.977971
3300,108134400,1.054500e+16,6.984453,6.945708
3400,111411200,1.086455e+16,6.923989,6.917484
3500,114688000,1.118409e+16,6.896553,6.907484
3600,117964800,1.150364e+16,6.866551,6.865567
3700,121241600,1.182319e+16,6.827556,6.861352
3800,124518400,1.214273e+16,6.818125,6.827690
3900,127795200,1.246228e+16,6.782952,6.797499
4000,131072000,1.278182e+16,6.793433,6.771534
4100,134348800,1.310137e+16,6.755965,6.748783
4200,137625600,1.342091e+16,6.758099,6.748676
4300,140902400,1.374046e+16,6.746226,6.736686
4400,144179200,1.406000e+16,6.696246,6.693350
4500,147456000,1.437955e+16,6.668831,6.676034
4600,150732800,1.469910e+16,6.667943,6.663917
4700,154009600,1.501864e+16,6.626931,6.634740
4800,157286400,1.533819e+16,6.633462,6.621849
4900,160563200,1.565773e+16,6.588850,6.605851
5000,163840000,1.597728e+16,6.590130,6.595185
5100,167116800,1.629682e+16,6.553198,6.580918
5200,170393600,1.661637e+16,6.526907,6.553205
5300,173670400,1.693592e+16,6.538999,6.538844
5400,176947200,1.725546e+16,6.491014,6.535602
5500,180224000,1.757501e+16,6.496178,6.501800
5600,183500800,1.789455e+16,6.494813,6.486392
5700,186777600,1.821410e+16,6.419060,6.475430
5800,190054400,1.853364e+16,6.430124,6.460576
5900,193331200,1.885319e+16,6.398785,6.440889
6000,196608000,1.917273e+16,6.426897,6.424686
6100,199884800,1.949228e+16,6.397199,6.408406
6200,203161600,1.981183e+16,6.391616,6.387944
6300,206438400,2.013137e+16,6.348125,6.368602
6400,209715200,2.045092e+16,6.344912,6.355413
6500,212992000,2.077046e+16,6.308460,6.335788
6600,216268800,2.109001e+16,6.315359,6.330626
6700,219545600,2.140955e+16,6.321454,6.313758
6800,222822400,2.172910e+16,6.329628,6.302838
6900,226099200,2.204864e+16,6.271483,6.273425
7000,229376000,2.236819e+16,6.252996,6.256705
7100,232652800,2.268774e+16,6.246068,6.262404
7200,235929600,2.300728e+16,6.232178,6.248564
7300,239206400,2.332683e+16,6.199571,6.220342
7400,242483200,2.364637e+16,6.188777,6.213190
7500,245760000,2.396592e+16,6.200326,6.192732
7600,249036800,2.428546e+16,6.178656,6.181782
7700,252313600,2.460501e+16,6.215205,6.175832
7800,255590400,2.492455e+16,6.156403,6.153486
7900,258867200,2.524410e+16,6.137640,6.150938
8000,262144000,2.556365e+16,6.137038,6.134034
8100,265420800,2.588319e+16,6.091836,6.128508
8200,268697600,2.620274e+16,6.141322,6.138495
8300,271974400,2.652228e+16,6.071071,6.103788
8400,275251200,2.684183e+16,6.091043,6.095882
8500,278528000,2.716137e+16,6.043536,6.082836
8600,281804800,2.748092e+16,6.012081,6.073585
8700,285081600,2.780046e+16,6.040050,6.062168
8800,288358400,2.812001e+16,6.061042,6.050528
8900,291635200,2.843956e+16,6.028854,6.036125
9000,294912000,2.875910e+16,5.991652,6.017382
9100,298188800,2.907865e+16,6.006974,6.027104
9200,301465600,2.939819e+16,6.006703,6.008409
9300,304742400,2.971774e+16,5.964218,6.004630
9400,308019200,3.003728e+16,5.984097,5.996587
9500,311296000,3.035683e+16,5.977558,5.965725
9600,314572800,3.067637e+16,5.978236,5.962941
9700,317849600,3.099592e+16,5.910588,5.961449
9800,321126400,3.131547e+16,5.898234,5.943535
9900,324403200,3.163501e+16,5.911967,5.931445
10000,327680000,3.195456e+16,5.916348,5.930861
10100,330956800,3.227410e+16,5.911693,5.920790
10200,334233600,3.259365e+16,5.940142,5.917684
10300,337510400,3.291319e+16,5.863850,5.893087
10400,340787200,3.323274e+16,5.871184,5.886461
10500,344064000,3.355228e+16,5.848840,5.891023
10600,347340800,3.387183e+16,5.852125,5.864229
10700,350617600,3.419138e+16,5.830532,5.861522
10800,353894400,3.451092e+16,5.819802,5.851911
10900,357171200,3.483047e+16,5.822161,5.850050
11000,360448000,3.515001e+16,5.840700,5.850792
11100,363724800,3.546956e+16,5.816119,5.825535
11200,367001600,3.578910e+16,5.814780,5.830789
11300,370278400,3.610865e+16,5.819635,5.823123
11400,373555200,3.642819e+16,5.770560,5.801754
11500,376832000,3.674774e+16,5.763084,5.804071
11600,380108800,3.706729e+16,5.748021,5.786366
11700,383385600,3.738683e+16,5.785589,5.789692
11800,386662400,3.770638e+16,5.766034,5.782335
11900,389939200,3.802592e+16,5.793199,5.767466
12000,393216000,3.834547e+16,5.748156,5.766415
12100,396492800,3.866501e+16,5.753191,5.743448
12200,399769600,3.898456e+16,5.713144,5.735781
12300,403046400,3.930410e+16,5.742237,5.733697
12400,406323200,3.962365e+16,5.741046,5.732954
12500,409600000,3.994320e+16,5.700733,5.721992
12600,412876800,4.026274e+16,5.693597,5.715671
12700,416153600,4.058229e+16,5.654416,5.709406
12800,419430400,4.090183e+16,5.663706,5.692991
12900,422707200,4.122138e+16,5.694449,5.696444
13000,425984000,4.154092e+16,5.682578,5.687004
13100,429260800,4.186047e+16,5.643657,5.675215
13200,432537600,4.218001e+16,5.643088,5.662587
13300,435814400,4.249956e+16,5.656796,5.653957
13400,439091200,4.281911e+16,5.655966,5.654276
13500,442368000,4.313865e+16,5.628770,5.652871
13600,445644800,4.345820e+16,5.672523,5.644063
13700,448921600,4.377774e+16,5.597161,5.628600
13800,452198400,4.409729e+16,5.600036,5.618453
13900,455475200,4.441683e+16,5.626027,5.612273
14000,458752000,4.473638e+16,5.633273,5.603438
14100,462028800,4.505592e+16,5.579220,5.594760
14200,465305600,4.537547e+16,5.579806,5.600456
14300,468582400,4.569502e+16,5.536838,5.599936
14400,471859200,4.601456e+16,5.565216,5.581842
14500,475136000,4.633411e+16,5.568616,5.575024
14600,478412800,4.665365e+16,5.565500,5.567525
14700,481689600,4.697320e+16,5.549099,5.567286
14800,484966400,4.729274e+16,5.580241,5.558070
14900,488243200,4.761229e+16,5.543419,5.543358
15000,491520000,4.793184e+16,5.487624,5.549794
15100,494796800,4.825138e+16,5.504990,5.535300
15200,498073600,4.857093e+16,5.548306,5.533387
15300,501350400,4.889047e+16,5.541954,5.518809
15400,504627200,4.921002e+16,5.530458,5.519213
15500,507904000,4.952956e+16,5.500802,5.508998
15600,511180800,4.984911e+16,5.498689,5.504257
15700,514457600,5.016865e+16,5.516029,5.504214
15800,517734400,5.048820e+16,5.547571,5.499178
15900,521011200,5.080775e+16,5.480476,5.484286
16000,524288000,5.112729e+16,5.470593,5.481618
16100,527564800,5.144684e+16,5.469165,5.472420
16200,530841600,5.176638e+16,5.429861,5.465734
16300,534118400,5.208593e+16,5.468326,5.463058
16400,537395200,5.240547e+16,5.468941,5.458809
16500,540672000,5.272502e+16,5.422146,5.451282
16600,543948800,5.304456e+16,5.450649,5.446328
16700,547225600,5.336411e+16,5.453450,5.438752
16800,550502400,5.368366e+16,5.429533,5.434187
16900,553779200,5.400320e+16,5.435256,5.429737
17000,557056000,5.432275e+16,5.425212,5.421662
17100,560332800,5.464229e+16,5.402500,5.415317
17200,563609600,5.496184e+16,5.417883,5.413730
17300,566886400,5.528138e+16,5.366905,5.402740
17400,570163200,5.560093e+16,5.385957,5.399665
17500,573440000,5.592047e+16,5.419456,5.404025
17600,576716800,5.624002e+16,5.399927,5.392643
17700,579993600,5.655957e+16,5.383522,5.389054
17800,583270400,5.687911e+16,5.342386,5.379631
17900,586547200,5.719866e+16,5.389330,5.370991
18000,589824000,5.751820e+16,5.398039,5.379707
18100,593100800,5.783775e+16,5.400776,5.375824
18200,596377600,5.815729e+16,5.352078,5.364407
18300,599654400,5.847684e+16,5.379256,5.365736
18400,602931200,5.879638e+16,5.355344,5.353577
18500,606208000,5.911593e+16,5.334314,5.349101
18600,609484800,5.943548e+16,5.348312,5.344393
18700,612761600,5.975502e+16,5.351564,5.335065
18800,616038400,6.007457e+16,5.294501,5.330362
18900,619315200,6.039411e+16,5.327652,5.327115
19000,622592000,6.071366e+16,5.315264,5.327753
19100,625868800,6.103320e+16,5.338771,5.322105
19200,629145600,6.135275e+16,5.300278,5.313739
19300,632422400,6.167229e+16,5.286991,5.311529
19400,635699200,6.199184e+16,5.309622,5.315858
19500,638976000,6.231139e+16,5.292403,5.302463
19600,642252800,6.263093e+16,5.309124,5.298312
19700,645529600,6.295048e+16,5.301825,5.295548
19800,648806400,6.327002e+16,5.281694,5.289850
19900,652083200,6.358957e+16,5.259274,5.293329
20000,655360000,6.390911e+16,5.268783,5.286139
20100,658636800,6.422866e+16,5.258258,5.283686
20200,661913600,6.454820e+16,5.287352,5.280875
20300,665190400,6.486775e+16,5.271073,5.271510
20400,668467200,6.518730e+16,5.246305,5.263888
20500,671744000,6.550684e+16,5.225751,5.259910
20600,675020800,6.582639e+16,5.263989,5.258442
20700,678297600,6.614593e+16,5.292564,5.264681
20800,681574400,6.646548e+16,5.252733,5.248428
20900,684851200,6.678502e+16,5.242694,5.245454
21000,688128000,6.710457e+16,5.217391,5.248958
21100,691404800,6.742411e+16,5.241827,5.238742
21200,694681600,6.774366e+16,5.236055,5.232277
21300,697958400,6.806321e+16,5.242806,5.237228
21400,701235200,6.838275e+16,5.224173,5.225798
21500,704512000,6.870230e+16,5.264072,5.233398
21600,707788800,6.902184e+16,5.216338,5.228163
21700,711065600,6.934139e+16,5.207144,5.224904
21800,714342400,6.966093e+16,5.196689,5.213694
21900,717619200,6.998048e+16,5.200612,5.217823
22000,720896000,7.030002e+16,5.185583,5.209042
22100,724172800,7.061957e+16,5.244539,5.205687
22200,727449600,7.093912e+16,5.204168,5.205611
22300,730726400,7.125866e+16,5.160575,5.204576
22400,734003200,7.157821e+16,5.213830,5.203039
22500,737280000,7.189775e+16,5.227528,5.191847
22600,740556800,7.221730e+16,5.199315,5.193363
22700,743833600,7.253684e+16,5.208800,5.183195
22800,747110400,7.285639e+16,5.160867,5.185875
22900,750387200,7.317593e+16,5.163478,5.176112
23000,753664000,7.349548e+16,5.161041,5.178095
23100,756940800,7.381503e+16,5.167253,5.173347
23200,760217600,7.413457e+16,5.178043,5.170558
23300,763494400,7.445412e+16,5.144733,5.168699
