step,tokens_seen,cumulative_flops,train_loss,eval_loss
50,6553600,1.377477e+14,10.907513,10.643927
100,13107200,2.754953e+14,10.478130,9.940544
150,19660800,4.132430e+14,9.839711,9.147618
200,26214400,5.509906e+14,9.098464,8.374155
250,32768000,6.887383e+14,8.412489,7.874982
300,39321600,8.264859e+14,7.983425,7.720826
350,45875200,9.642336e+14,7.768072,7.656585
400,52428800,1.101981e+15,7.646323,7.577598
450,58982400,1.239729e+15,7.546444,7.483882
500,65536000,1.377477e+15,7.448743,7.397640
550,72089600,1.515224e+15,7.362739,7.327280
600,78643200,1.652972e+15,7.284094,7.266797
650,85196800,1.790720e+15,7.224159,7.214669
700,91750400,1.928467e+15,7.165952,7.168200
750,98304000,2.066215e+15,7.115046,7.127934
800,104857600,2.203962e+15,7.076697,7.088992
850,111411200,2.341710e+15,7.032569,7.054268
900,117964800,2.479458e+15,7.004404,7.023297
950,124518400,2.617205e+15,6.973587,6.993922
1000,131072000,2.754953e+15,6.941549,6.966654
1050,137625600,2.892701e+15,6.909664,6.940866
1100,144179200,3.030448e+15,6.888432,6.917443
1150,150732800,3.168196e+15,6.861030,6.893102
1200,157286400,3.305944e+15,6.834106,6.871971
1250,163840000,3.443691e+15,6.821074,6.850961
1300,170393600,3.581439e+15,6.802969,6.830573
1350,176947200,3.719187e+15,6.780528,6.813448
1400,183500800,3.856934e+15,6.762198,6.795446
1450,190054400,3.994682e+15,6.747108,6.777870
1500,196608000,4.132430e+15,6.729109,6.758085
1550,203161600,4.270177e+15,6.708059,6.741219
1600,209715200,4.407925e+15,6.690463,6.727263
1650,216268800,4.545673e+15,6.673452,6.710634
1700,222822400,4.683420e+15,6.664646,6.696975
1750,229376000,4.821168e+15,6.645108,6.681357
1800,235929600,4.958916e+15,6.636027,6.669450
1850,242483200,5.096663e+15,6.626992,6.655983
1900,249036800,5.234411e+15,6.611893,6.644387
1950,255590400,5.372159e+15,6.595975,6.628583
2000,262144000,5.509906e+15,6.581445,6.617782
2050,268697600,5.647654e+15,6.575454,6.606835
2100,275251200,5.785401e+15,6.559192,6.595197
2150,281804800,5.923149e+15,6.545633,6.585213
2200,288358400,6.060897e+15,6.543093,6.574768
2250,294912000,6.198644e+15,6.533246,6.564835
2300,301465600,6.336392e+15,6.515702,6.555704
2350,308019200,6.474140e+15,6.504331,6.546641
2400,314572800,6.611887e+15,6.503825,6.535733
2450,321126400,6.749635e+15,6.496420,6.527809
2500,327680000,6.887383e+15,6.481991,6.518127
2550,334233600,7.025130e+15,6.470115,6.509555
2600,340787200,7.162878e+15,6.462369,6.502618
2650,347340800,7.300626e+15,6.454892,6.493333
2700,353894400,7.438373e+15,6.449979,6.485142
2750,360448000,7.576121e+15,6.443214,6.478547
2800,367001600,7.713869e+15,6.438496,6.471599
2850,373555200,7.851616e+15,6.429244,6.464137
2900,380108800,7.989364e+15,6.424766,6.457456
2950,386662400,8.127112e+15,6.418550,6.451001
3000,393216000,8.264859e+15,6.406602,6.443552
3050,399769600,8.402607e+15,6.398211,6.438893
3100,406323200,8.540355e+15,6.388004,6.431838
3150,412876800,8.678102e+15,6.388001,6.425922
3200,419430400,8.815850e+15,6.382414,6.420072
3250,425984000,8.953598e+15,6.383207,6.416244
3300,432537600,9.091345e+15,6.374624,6.410378
3350,439091200,9.229093e+15,6.364901,6.404945
3400,445644800,9.366840e+15,6.359473,6.400139
3450,452198400,9.504588e+15,6.353361,6.395784
3500,458752000,9.642336e+15,6.349555,6.389297
3550,465305600,9.780083e+15,6.349147,6.386213
3600,471859200,9.917831e+15,6.341627,6.382546
3650,478412800,1.005558e+16,6.332625,6.377907
3700,484966400,1.019333e+16,6.331984,6.373172
3750,491520000,1.033107e+16,6.331580,6.368959
3800,498073600,1.046882e+16,6.327468,6.365420
3850,504627200,1.060657e+16,6.317075,6.361497
3900,511180800,1.074432e+16,6.316124,6.358336
3950,517734400,1.088206e+16,6.316085,6.355709
4000,524288000,1.101981e+16,6.311456,6.352818
4050,530841600,1.115756e+16,6.303928,6.349297
4100,537395200,1.129531e+16,6.307251,6.346226
4150,543948800,1.143306e+16,6.299680,6.344058
4200,550502400,1.157080e+16,6.296627,6.340079
