step,tokens_seen,cumulative_flops,train_loss,eval_loss
50,6553600,5.509906e+14,10.954638,10.840195
100,13107200,1.101981e+15,10.590046,9.956069
150,19660800,1.652972e+15,9.804518,8.950228
200,26214400,2.203962e+15,8.932870,8.126594
250,32768000,2.754953e+15,8.211860,7.680940
300,39321600,3.305944e+15,7.780724,7.492353
350,45875200,3.856934e+15,7.508164,7.308404
400,52428800,4.407925e+15,7.287840,7.117568
450,58982400,4.958916e+15,7.094235,6.957207
500,65536000,5.509906e+15,6.931531,6.827300
550,72089600,6.060897e+15,6.800618,6.728316
600,78643200,6.611887e+15,6.694899,6.657561
650,85196800,7.162878e+15,6.617622,6.595474
700,91750400,7.713869e+15,6.553128,6.546603
750,98304000,8.264859e+15,6.497285,6.503973
800,104857600,8.815850e+15,6.456881,6.464315
850,111411200,9.366840e+15,6.410742,6.428442
900,117964800,9.917831e+15,6.383417,6.400720
950,124518400,1.046882e+16,6.353031,6.369130
1000,131072000,1.101981e+16,6.323117,6.342655
1050,137625600,1.157080e+16,6.292433,6.317522
1100,144179200,1.212179e+16,6.272199,6.295265
1150,150732800,1.267278e+16,6.248240,6.275241
1200,157286400,1.322377e+16,6.221723,6.253658
1250,163840000,1.377477e+16,6.212394,6.237823
1300,170393600,1.432576e+16,6.196772,6.223826
1350,176947200,1.487675e+16,6.180314,6.206582
1400,183500800,1.542774e+16,6.164701,6.194672
1450,190054400,1.597873e+16,6.153108,6.182051
1500,196608000,1.652972e+16,6.141675,6.171518
1550,203161600,1.708071e+16,6.128547,6.162260
1600,209715200,1.763170e+16,6.117396,6.153454
1650,216268800,1.818269e+16,6.109797,6.144606
1700,222822400,1.873368e+16,6.106573,6.137971
1750,229376000,1.928467e+16,6.093950,6.132347
1800,235929600,1.983566e+16,6.092324,6.127404
1850,242483200,2.038665e+16,6.090462,6.123474
1900,249036800,2.093764e+16,6.084627,6.121110
1950,255590400,2.148863e+16,6.080366,6.117991
2000,262144000,2.203962e+16,6.075954,6.115796
2050,268697600,2.259062e+16,6.080490,6.114372
2100,275251200,2.314161e+16,6.073172,6.113399
2150,281804800,2.369260e+16,6.068866,6.112696
2200,288358400,2.424359e+16,6.075675,6.112396
2250,294912000,2.479458e+16,6.076352,6.112286
2289,300023808,2.522435e+16,6.074340,6.086246
